Entity 1;Entity 2;KG - Cosine Similarity;Label
http://purl.obolibrary.org/obo/351;http://purl.obolibrary.org/obo/C0162283;-0.15471940292237854;0
http://purl.obolibrary.org/obo/3674;http://purl.obolibrary.org/obo/C0087031;-0.09672302763948802;1
http://purl.obolibrary.org/obo/10528;http://purl.obolibrary.org/obo/C0752125;-0.0172542321656065;1
http://purl.obolibrary.org/obo/23476;http://purl.obolibrary.org/obo/C0265334;-0.1377347982607208;0
http://purl.obolibrary.org/obo/2177;http://purl.obolibrary.org/obo/C0205710;-0.03159541636874871;0
http://purl.obolibrary.org/obo/2348;http://purl.obolibrary.org/obo/C2936783;-0.11236472458971077;0
http://purl.obolibrary.org/obo/91252;http://purl.obolibrary.org/obo/C0268338;0.008040216748536628;1
http://purl.obolibrary.org/obo/91942;http://purl.obolibrary.org/obo/C1955870;-0.0029269878847201438;0
http://purl.obolibrary.org/obo/7547;http://purl.obolibrary.org/obo/C2678223;0.03902030874127274;0
http://purl.obolibrary.org/obo/7436;http://purl.obolibrary.org/obo/C4551552;0.03044242586195206;1
http://purl.obolibrary.org/obo/4705;http://purl.obolibrary.org/obo/C0085298;-0.032146648362030746;0
http://purl.obolibrary.org/obo/83854;http://purl.obolibrary.org/obo/C2239176;0.03467372093981079;1
http://purl.obolibrary.org/obo/282809;http://purl.obolibrary.org/obo/C1708349;0.09534342364590893;0
http://purl.obolibrary.org/obo/54902;http://purl.obolibrary.org/obo/C4721541;0.0519901050988729;0
http://purl.obolibrary.org/obo/4647;http://purl.obolibrary.org/obo/C1848640;-0.06844318169384195;1
http://purl.obolibrary.org/obo/10735;http://purl.obolibrary.org/obo/C0553580;-0.047775012539488806;1
http://purl.obolibrary.org/obo/860;http://purl.obolibrary.org/obo/C0010278;-0.03395626102431658;1
http://purl.obolibrary.org/obo/84225;http://purl.obolibrary.org/obo/C4014454;-0.03964790930172344;1
http://purl.obolibrary.org/obo/57514;http://purl.obolibrary.org/obo/C1862511;-0.023170064747783218;0
http://purl.obolibrary.org/obo/672;http://purl.obolibrary.org/obo/C2676678;-0.06643408235034523;1
http://purl.obolibrary.org/obo/64127;http://purl.obolibrary.org/obo/C0029463;0.024420580267329305;0
http://purl.obolibrary.org/obo/57216;http://purl.obolibrary.org/obo/C0344490;-0.032221432177698905;1
http://purl.obolibrary.org/obo/641;http://purl.obolibrary.org/obo/C0221043;-0.08672767541552089;0
http://purl.obolibrary.org/obo/867;http://purl.obolibrary.org/obo/C2239176;0.011249786056477678;0
http://purl.obolibrary.org/obo/5155;http://purl.obolibrary.org/obo/C3693482;-0.013444004874337067;1
http://purl.obolibrary.org/obo/659;http://purl.obolibrary.org/obo/C3661523;0.047983656482546114;0
http://purl.obolibrary.org/obo/1583;http://purl.obolibrary.org/obo/C0023467;-0.12528934667527866;0
http://purl.obolibrary.org/obo/348980;http://purl.obolibrary.org/obo/C3463992;-0.11445284149643899;1
http://purl.obolibrary.org/obo/2200;http://purl.obolibrary.org/obo/C0700053;0.09692080260879118;0
http://purl.obolibrary.org/obo/2737;http://purl.obolibrary.org/obo/C0238198;0.026292798616379554;1
http://purl.obolibrary.org/obo/79621;http://purl.obolibrary.org/obo/C0796126;-0.02723998298480089;1
http://purl.obolibrary.org/obo/23152;http://purl.obolibrary.org/obo/C0752124;-0.136031369516361;1
http://purl.obolibrary.org/obo/990;http://purl.obolibrary.org/obo/C2239176;0.027097695566124146;1
http://purl.obolibrary.org/obo/9129;http://purl.obolibrary.org/obo/C4014934;-0.008370688965909288;0
http://purl.obolibrary.org/obo/5376;http://purl.obolibrary.org/obo/C0917800;-0.0719699296241153;1
http://purl.obolibrary.org/obo/581;http://purl.obolibrary.org/obo/C0002395;-0.0014820263074572194;1
http://purl.obolibrary.org/obo/5376;http://purl.obolibrary.org/obo/C0028754;-0.06308287186110001;0
http://purl.obolibrary.org/obo/348;http://purl.obolibrary.org/obo/C0022283;0.03548502243031195;0
http://purl.obolibrary.org/obo/2317;http://purl.obolibrary.org/obo/C1708349;0.17156042674309313;0
http://purl.obolibrary.org/obo/2784;http://purl.obolibrary.org/obo/C1848172;0.042184486447125406;1
http://purl.obolibrary.org/obo/200403;http://purl.obolibrary.org/obo/C0085215;-0.0256522661163356;0
http://purl.obolibrary.org/obo/3265;http://purl.obolibrary.org/obo/C0027819;-0.029944505805098505;1
http://purl.obolibrary.org/obo/84433;http://purl.obolibrary.org/obo/C0752347;0.00626909284563183;0
http://purl.obolibrary.org/obo/3845;http://purl.obolibrary.org/obo/C1843181;0.0307148153577126;1
http://purl.obolibrary.org/obo/3630;http://purl.obolibrary.org/obo/C0002395;-0.07386821924458338;1
http://purl.obolibrary.org/obo/6556;http://purl.obolibrary.org/obo/C0011854;-0.13743268230649583;1
http://purl.obolibrary.org/obo/9948;http://purl.obolibrary.org/obo/C0029456;0.14133512080402252;1
http://purl.obolibrary.org/obo/9775;http://purl.obolibrary.org/obo/C0031900;0.06793644676015484;1
http://purl.obolibrary.org/obo/150094;http://purl.obolibrary.org/obo/C3179349;0.11934510436503451;0
http://purl.obolibrary.org/obo/1636;http://purl.obolibrary.org/obo/C0004352;0.07600773276639415;1
http://purl.obolibrary.org/obo/2969;http://purl.obolibrary.org/obo/C1510586;0.02324300237941051;1
http://purl.obolibrary.org/obo/4854;http://purl.obolibrary.org/obo/C1140680;-0.08368020605333604;0
http://purl.obolibrary.org/obo/2161;http://purl.obolibrary.org/obo/C0019243;-0.02030496983985342;1
http://purl.obolibrary.org/obo/22891;http://purl.obolibrary.org/obo/C2936862;0.13106307595455505;0
http://purl.obolibrary.org/obo/1786;http://purl.obolibrary.org/obo/C0020074;-0.01969618286576846;1
http://purl.obolibrary.org/obo/4771;http://purl.obolibrary.org/obo/C4048809;0.03185182951164331;1
http://purl.obolibrary.org/obo/29893;http://purl.obolibrary.org/obo/C0085215;-0.13658947340994693;1
http://purl.obolibrary.org/obo/2720;http://purl.obolibrary.org/obo/C1096903;-0.0514932418545097;0
http://purl.obolibrary.org/obo/673;http://purl.obolibrary.org/obo/C0175704;-0.039760619981921395;1
http://purl.obolibrary.org/obo/3572;http://purl.obolibrary.org/obo/C0003873;0.04219536249096687;1
http://purl.obolibrary.org/obo/6833;http://purl.obolibrary.org/obo/C0376358;0.008370088705957087;0
http://purl.obolibrary.org/obo/7849;http://purl.obolibrary.org/obo/C1563716;-0.1312683071639853;1
http://purl.obolibrary.org/obo/6329;http://purl.obolibrary.org/obo/C0751360;-0.029301787173744005;1
http://purl.obolibrary.org/obo/5077;http://purl.obolibrary.org/obo/C0006142;-0.0433178895605966;0
http://purl.obolibrary.org/obo/1385;http://purl.obolibrary.org/obo/C0036341;-0.08206487899007749;1
http://purl.obolibrary.org/obo/440193;http://purl.obolibrary.org/obo/C0036341;-0.11035929929451957;0
http://purl.obolibrary.org/obo/1026;http://purl.obolibrary.org/obo/C0038454;0.03389312280262728;0
http://purl.obolibrary.org/obo/6448;http://purl.obolibrary.org/obo/C0086650;-0.013258386022838301;1
http://purl.obolibrary.org/obo/387;http://purl.obolibrary.org/obo/C3808988;-0.025942609955983062;0
http://purl.obolibrary.org/obo/5781;http://purl.obolibrary.org/obo/C0014084;-0.03154207388543144;1
http://purl.obolibrary.org/obo/673;http://purl.obolibrary.org/obo/C4707243;-0.05865815361849908;0
http://purl.obolibrary.org/obo/6616;http://purl.obolibrary.org/obo/C1112155;-0.17376620793888928;0
http://purl.obolibrary.org/obo/5290;http://purl.obolibrary.org/obo/C0152013;0.011837127766224548;1
http://purl.obolibrary.org/obo/55215;http://purl.obolibrary.org/obo/C0029459;-0.08795933399388048;0
http://purl.obolibrary.org/obo/7490;http://purl.obolibrary.org/obo/C0235833;-0.036216669565641624;1
http://purl.obolibrary.org/obo/166378;http://purl.obolibrary.org/obo/C1333990;0.09033423754655477;0
http://purl.obolibrary.org/obo/3417;http://purl.obolibrary.org/obo/C2239176;-0.033006234753309854;1
http://purl.obolibrary.org/obo/1298;http://purl.obolibrary.org/obo/C0034341;-0.055702066077567496;0
http://purl.obolibrary.org/obo/5002;http://purl.obolibrary.org/obo/C1849385;0.05287964212594449;1
http://purl.obolibrary.org/obo/4854;http://purl.obolibrary.org/obo/C0751587;-0.051138838202841534;1
http://purl.obolibrary.org/obo/1540;http://purl.obolibrary.org/obo/C0004352;0.03728169087242142;0
http://purl.obolibrary.org/obo/760;http://purl.obolibrary.org/obo/C0009324;-0.0006110459643347034;0
http://purl.obolibrary.org/obo/145873;http://purl.obolibrary.org/obo/C0023473;-0.1799755394469851;0
http://purl.obolibrary.org/obo/4683;http://purl.obolibrary.org/obo/C0346153;-0.10578301896609851;1
http://purl.obolibrary.org/obo/3026;http://purl.obolibrary.org/obo/C0476089;-0.011693848999858255;0
http://purl.obolibrary.org/obo/100144748;http://purl.obolibrary.org/obo/C3554517;-0.015410035341608676;1
http://purl.obolibrary.org/obo/147138;http://purl.obolibrary.org/obo/C4722258;0.10230980390809853;1
http://purl.obolibrary.org/obo/6935;http://purl.obolibrary.org/obo/C1836724;-0.06900910621256301;1
http://purl.obolibrary.org/obo/894;http://purl.obolibrary.org/obo/C1621958;-0.10009160360017375;0
http://purl.obolibrary.org/obo/113278;http://purl.obolibrary.org/obo/C3280214;0.03271703012130101;0
http://purl.obolibrary.org/obo/617;http://purl.obolibrary.org/obo/C2931891;-0.0673864698949158;1
http://purl.obolibrary.org/obo/2122;http://purl.obolibrary.org/obo/C0026654;-0.03503078495870311;0
http://purl.obolibrary.org/obo/9860;http://purl.obolibrary.org/obo/C3554520;-0.20441494914230962;1
http://purl.obolibrary.org/obo/200403;http://purl.obolibrary.org/obo/C4551804;0.015555622049827052;0
http://purl.obolibrary.org/obo/5426;http://purl.obolibrary.org/obo/C0025149;0.12696939588400952;0
http://purl.obolibrary.org/obo/5290;http://purl.obolibrary.org/obo/C1631597;0.007694606594976901;0
http://purl.obolibrary.org/obo/84662;http://purl.obolibrary.org/obo/C1847711;-0.030601329852779684;0
http://purl.obolibrary.org/obo/596;http://purl.obolibrary.org/obo/C0036341;0.04015689898592324;1
http://purl.obolibrary.org/obo/150094;http://purl.obolibrary.org/obo/C3160733;0.03696449655129966;0
http://purl.obolibrary.org/obo/2188;http://purl.obolibrary.org/obo/C0023467;0.011348120002505594;1
http://purl.obolibrary.org/obo/9820;http://purl.obolibrary.org/obo/C1848862;-0.09687267205467867;1
http://purl.obolibrary.org/obo/2903;http://purl.obolibrary.org/obo/C0028754;-0.07878929951107523;0
http://purl.obolibrary.org/obo/7132;http://purl.obolibrary.org/obo/C0036341;-0.04935191912678188;1
http://purl.obolibrary.org/obo/7517;http://purl.obolibrary.org/obo/C0043346;0.016655306599190362;0
http://purl.obolibrary.org/obo/404672;http://purl.obolibrary.org/obo/C1866504;-0.0920690604274352;1
http://purl.obolibrary.org/obo/84818;http://purl.obolibrary.org/obo/C2751630;0.05543402471277783;0
http://purl.obolibrary.org/obo/998;http://purl.obolibrary.org/obo/C0024305;-0.00436546732684401;0
http://purl.obolibrary.org/obo/6584;http://purl.obolibrary.org/obo/C0038454;0.0891731119165248;0
http://purl.obolibrary.org/obo/5371;http://purl.obolibrary.org/obo/C0376358;0.10615298766457432;1
http://purl.obolibrary.org/obo/3082;http://purl.obolibrary.org/obo/C0004352;0.0033167732281203883;0
http://purl.obolibrary.org/obo/1200;http://purl.obolibrary.org/obo/C0276496;0.01638314473740869;1
http://purl.obolibrary.org/obo/7374;http://purl.obolibrary.org/obo/C1855869;-0.16406387671066835;0
http://purl.obolibrary.org/obo/8085;http://purl.obolibrary.org/obo/C0036341;-0.019757922602078988;0
http://purl.obolibrary.org/obo/55784;http://purl.obolibrary.org/obo/C0036341;-0.05110843525246724;1
http://purl.obolibrary.org/obo/59344;http://purl.obolibrary.org/obo/C0376358;-0.03244659813852282;1
http://purl.obolibrary.org/obo/1540;http://purl.obolibrary.org/obo/C0085215;0.034473689890276625;0
http://purl.obolibrary.org/obo/9319;http://purl.obolibrary.org/obo/C2239176;-0.08932405540327672;1
http://purl.obolibrary.org/obo/2146;http://purl.obolibrary.org/obo/C0013364;0.0023799990624576647;0
http://purl.obolibrary.org/obo/2902;http://purl.obolibrary.org/obo/C0023467;-0.1703928343544552;0
http://purl.obolibrary.org/obo/1145;http://purl.obolibrary.org/obo/C4084823;0.05043895171951637;1
http://purl.obolibrary.org/obo/11315;http://purl.obolibrary.org/obo/C0029459;0.10730484722254814;1
http://purl.obolibrary.org/obo/11235;http://purl.obolibrary.org/obo/C0036341;0.10349522597709955;0
http://purl.obolibrary.org/obo/55217;http://purl.obolibrary.org/obo/C0004352;-0.09707506780251189;1
http://purl.obolibrary.org/obo/5825;http://purl.obolibrary.org/obo/C0009402;0.04375053590523015;1
http://purl.obolibrary.org/obo/8991;http://purl.obolibrary.org/obo/C1708349;0.01249411207979386;1
http://purl.obolibrary.org/obo/3418;http://purl.obolibrary.org/obo/C0029456;-0.015131873792423062;1
http://purl.obolibrary.org/obo/1956;http://purl.obolibrary.org/obo/C0342801;-0.11326088772346274;0
http://purl.obolibrary.org/obo/2737;http://purl.obolibrary.org/obo/C0342418;-0.038632881793127544;1
http://purl.obolibrary.org/obo/2064;http://purl.obolibrary.org/obo/C0345905;-0.08541744202046295;1
http://purl.obolibrary.org/obo/4694;http://purl.obolibrary.org/obo/C2931891;-0.10675205622949899;1
http://purl.obolibrary.org/obo/6261;http://purl.obolibrary.org/obo/C1849385;-0.02175654695280028;0
http://purl.obolibrary.org/obo/54808;http://purl.obolibrary.org/obo/C0032580;-0.007322491229333587;0
http://purl.obolibrary.org/obo/4907;http://purl.obolibrary.org/obo/C1708349;-0.08061040115953717;1
http://purl.obolibrary.org/obo/6232;http://purl.obolibrary.org/obo/C0006142;-0.04676733713981874;0
http://purl.obolibrary.org/obo/55764;http://purl.obolibrary.org/obo/C0025149;-0.04614158617885323;0
http://purl.obolibrary.org/obo/2642;http://purl.obolibrary.org/obo/C0011860;-0.05074885971741877;1
http://purl.obolibrary.org/obo/4478;http://purl.obolibrary.org/obo/C0087031;0.030223181929630975;1
http://purl.obolibrary.org/obo/861;http://purl.obolibrary.org/obo/C0152423;0.046494341602021795;0
http://purl.obolibrary.org/obo/341640;http://purl.obolibrary.org/obo/C4551480;-0.029898282618070364;1
http://purl.obolibrary.org/obo/7490;http://purl.obolibrary.org/obo/C0023473;-0.05656987369125634;1
http://purl.obolibrary.org/obo/4318;http://purl.obolibrary.org/obo/C0376358;0.09341750179012594;1
http://purl.obolibrary.org/obo/4869;http://purl.obolibrary.org/obo/C0036341;0.014897803163912803;0
http://purl.obolibrary.org/obo/51574;http://purl.obolibrary.org/obo/C0342573;-0.015174606242904263;1
http://purl.obolibrary.org/obo/1019;http://purl.obolibrary.org/obo/C2752061;-0.0661071893574634;0
http://purl.obolibrary.org/obo/5149;http://purl.obolibrary.org/obo/C0235974;-0.040813272908984476;0
http://purl.obolibrary.org/obo/6295;http://purl.obolibrary.org/obo/C0037769;0.026089927378273415;0
http://purl.obolibrary.org/obo/2260;http://purl.obolibrary.org/obo/C0036341;0.016873374982776364;1
http://purl.obolibrary.org/obo/3516;http://purl.obolibrary.org/obo/C2931779;-0.07563724342149696;1
http://purl.obolibrary.org/obo/8036;http://purl.obolibrary.org/obo/C1843181;-0.08826943651009164;1
http://purl.obolibrary.org/obo/3117;http://purl.obolibrary.org/obo/C3837958;-0.03942382406466668;1
http://purl.obolibrary.org/obo/5189;http://purl.obolibrary.org/obo/C0162309;-0.004787325593950029;1
http://purl.obolibrary.org/obo/6647;http://purl.obolibrary.org/obo/C0162674;-0.046853067820962116;1
http://purl.obolibrary.org/obo/5071;http://purl.obolibrary.org/obo/C0795907;-0.09029856250306727;0
http://purl.obolibrary.org/obo/1303;http://purl.obolibrary.org/obo/C4041558;0.029412619476416147;0
http://purl.obolibrary.org/obo/5781;http://purl.obolibrary.org/obo/C4748777;0.0034513744305241546;0
http://purl.obolibrary.org/obo/5420;http://purl.obolibrary.org/obo/C0376358;0.07467205018749586;1
http://purl.obolibrary.org/obo/8425;http://purl.obolibrary.org/obo/C1621958;0.03209831707143164;1
http://purl.obolibrary.org/obo/10939;http://purl.obolibrary.org/obo/C0752120;-0.11992315793331378;1
http://purl.obolibrary.org/obo/3105;http://purl.obolibrary.org/obo/C0036341;0.0049049649997254564;1
http://purl.obolibrary.org/obo/7403;http://purl.obolibrary.org/obo/C0036341;-0.025188017202210748;0
http://purl.obolibrary.org/obo/79991;http://purl.obolibrary.org/obo/C4721508;-0.022043613878220795;1
http://purl.obolibrary.org/obo/6237;http://purl.obolibrary.org/obo/C4310818;0.044995861425314206;0
http://purl.obolibrary.org/obo/773;http://purl.obolibrary.org/obo/C0752121;-0.12399065801729238;1
http://purl.obolibrary.org/obo/57572;http://purl.obolibrary.org/obo/C0751084;-0.03382901844523589;0
http://purl.obolibrary.org/obo/2560;http://purl.obolibrary.org/obo/C0001973;0.0034256087176191886;1
http://purl.obolibrary.org/obo/501;http://purl.obolibrary.org/obo/C0009363;0.07653775532539336;1
http://purl.obolibrary.org/obo/2296;http://purl.obolibrary.org/obo/C0039685;-0.05164294874650424;1
http://purl.obolibrary.org/obo/27241;http://purl.obolibrary.org/obo/C0221356;0.03520460408765354;1
http://purl.obolibrary.org/obo/9373;http://purl.obolibrary.org/obo/C0036341;0.020011373038270285;1
http://purl.obolibrary.org/obo/23322;http://purl.obolibrary.org/obo/C0007131;-0.10583579787779711;0
http://purl.obolibrary.org/obo/100;http://purl.obolibrary.org/obo/C0025149;0.054075347352729564;0
http://purl.obolibrary.org/obo/5054;http://purl.obolibrary.org/obo/C0796059;-0.0024614000107327986;0
http://purl.obolibrary.org/obo/10771;http://purl.obolibrary.org/obo/C0004352;0.09427263191408437;1
http://purl.obolibrary.org/obo/55210;http://purl.obolibrary.org/obo/C0154832;-0.056692886796953494;0
http://purl.obolibrary.org/obo/149233;http://purl.obolibrary.org/obo/C1862941;-0.03452244372220465;0
http://purl.obolibrary.org/obo/5649;http://purl.obolibrary.org/obo/C0002395;-0.05306787726146767;1
http://purl.obolibrary.org/obo/7372;http://purl.obolibrary.org/obo/C0009402;-0.1134021058547109;1
http://purl.obolibrary.org/obo/2271;http://purl.obolibrary.org/obo/C0406811;-0.13194405643332172;0
http://purl.obolibrary.org/obo/26154;http://purl.obolibrary.org/obo/C4310714;-0.10233544344476683;0
http://purl.obolibrary.org/obo/4646;http://purl.obolibrary.org/obo/C0152423;9.432188791650364e-05;0
http://purl.obolibrary.org/obo/60681;http://purl.obolibrary.org/obo/C0020758;-0.06068764706371274;0
http://purl.obolibrary.org/obo/3123;http://purl.obolibrary.org/obo/C0265338;-0.019435446120558808;0
http://purl.obolibrary.org/obo/116442;http://purl.obolibrary.org/obo/C0001973;-0.00950698832678607;0
http://purl.obolibrary.org/obo/8573;http://purl.obolibrary.org/obo/C0006142;-0.024798673412344405;0
http://purl.obolibrary.org/obo/2911;http://purl.obolibrary.org/obo/C0001973;-0.019838110142851844;1
http://purl.obolibrary.org/obo/3078;http://purl.obolibrary.org/obo/C0038325;-0.07335315168333971;0
http://purl.obolibrary.org/obo/5649;http://purl.obolibrary.org/obo/C3550234;-0.05571038413136189;0
http://purl.obolibrary.org/obo/5444;http://purl.obolibrary.org/obo/C0080178;0.08938967368937191;1
http://purl.obolibrary.org/obo/491;http://purl.obolibrary.org/obo/C0343047;0.10254425317082007;0
http://purl.obolibrary.org/obo/779;http://purl.obolibrary.org/obo/C0238358;-0.07774287683341613;1
http://purl.obolibrary.org/obo/23363;http://purl.obolibrary.org/obo/C2752041;-0.0484889495969252;1
http://purl.obolibrary.org/obo/9971;http://purl.obolibrary.org/obo/C0079770;0.03365509779507913;0
http://purl.obolibrary.org/obo/7148;http://purl.obolibrary.org/obo/C1850598;-0.001684800217285096;0
http://purl.obolibrary.org/obo/841;http://purl.obolibrary.org/obo/C0011860;-0.09579158791289513;1
http://purl.obolibrary.org/obo/5889;http://purl.obolibrary.org/obo/C1704380;-0.08918644268683736;0
http://purl.obolibrary.org/obo/58484;http://purl.obolibrary.org/obo/C0268390;0.02985993466707498;1
http://purl.obolibrary.org/obo/56246;http://purl.obolibrary.org/obo/C0238198;0.02293003652266422;0
http://purl.obolibrary.org/obo/5444;http://purl.obolibrary.org/obo/C0543859;0.04015146205048115;1
http://purl.obolibrary.org/obo/7040;http://purl.obolibrary.org/obo/C0029458;-0.0023381592328100076;1
http://purl.obolibrary.org/obo/7291;http://purl.obolibrary.org/obo/C1449842;-0.040344266609246594;0
http://purl.obolibrary.org/obo/22808;http://purl.obolibrary.org/obo/C3501846;0.08449210585175354;1
http://purl.obolibrary.org/obo/8516;http://purl.obolibrary.org/obo/C0003076;-0.0796001069161044;0
http://purl.obolibrary.org/obo/356;http://purl.obolibrary.org/obo/C0020474;0.0426285242176274;1
http://purl.obolibrary.org/obo/2122;http://purl.obolibrary.org/obo/C0006142;0.04679046913178304;1
http://purl.obolibrary.org/obo/1639;http://purl.obolibrary.org/obo/C1961102;0.0374664241156346;0
http://purl.obolibrary.org/obo/258;http://purl.obolibrary.org/obo/C2973527;-0.08490530115404189;0
http://purl.obolibrary.org/obo/5376;http://purl.obolibrary.org/obo/C0346153;-0.04476720786304046;0
http://purl.obolibrary.org/obo/4724;http://purl.obolibrary.org/obo/C1850597;-0.06867129683798011;1
http://purl.obolibrary.org/obo/3119;http://purl.obolibrary.org/obo/C0007131;-0.05572165190619288;0
http://purl.obolibrary.org/obo/546;http://purl.obolibrary.org/obo/C1864900;-0.11479603076704747;0
http://purl.obolibrary.org/obo/5830;http://purl.obolibrary.org/obo/C3550693;-0.12624126006767183;1
http://purl.obolibrary.org/obo/71;http://purl.obolibrary.org/obo/C1850597;0.06937128687231692;0
http://purl.obolibrary.org/obo/55812;http://purl.obolibrary.org/obo/C2751780;-0.004212705670167086;1
http://purl.obolibrary.org/obo/4297;http://purl.obolibrary.org/obo/C2239176;-0.08315914265147033;0
http://purl.obolibrary.org/obo/2253;http://purl.obolibrary.org/obo/C0007131;-0.03529492445382921;0
http://purl.obolibrary.org/obo/1499;http://purl.obolibrary.org/obo/C4048328;0.06961987173796207;1
http://purl.obolibrary.org/obo/56623;http://purl.obolibrary.org/obo/C4551720;0.011958255987310505;1
http://purl.obolibrary.org/obo/7841;http://purl.obolibrary.org/obo/C0038644;0.00042500361032498605;0
http://purl.obolibrary.org/obo/10128;http://purl.obolibrary.org/obo/C1838539;-0.07707589602220663;0
http://purl.obolibrary.org/obo/64327;http://purl.obolibrary.org/obo/C0036391;0.0523151309711548;0
http://purl.obolibrary.org/obo/3479;http://purl.obolibrary.org/obo/C1168401;-0.07754393431335124;1
http://purl.obolibrary.org/obo/91137;http://purl.obolibrary.org/obo/C0205713;0.014228284872206834;1
http://purl.obolibrary.org/obo/10667;http://purl.obolibrary.org/obo/C0476089;0.06595512448305971;0
http://purl.obolibrary.org/obo/7167;http://purl.obolibrary.org/obo/C0025286;-0.06518259245873427;0
http://purl.obolibrary.org/obo/7124;http://purl.obolibrary.org/obo/C1140680;0.017388551514555213;0
http://purl.obolibrary.org/obo/4868;http://purl.obolibrary.org/obo/C0025286;-0.05810716688264336;0
http://purl.obolibrary.org/obo/4255;http://purl.obolibrary.org/obo/C1168401;-0.1275686859122067;1
http://purl.obolibrary.org/obo/84879;http://purl.obolibrary.org/obo/C0005684;-0.024180609441303277;0
http://purl.obolibrary.org/obo/3953;http://purl.obolibrary.org/obo/C0012236;0.03294307567691592;0
http://purl.obolibrary.org/obo/55733;http://purl.obolibrary.org/obo/C0546264;-0.10222251900824082;0
http://purl.obolibrary.org/obo/51098;http://purl.obolibrary.org/obo/C0152013;-0.08444849488409556;0
http://purl.obolibrary.org/obo/1026;http://purl.obolibrary.org/obo/C4748137;0.018600465871603043;0
http://purl.obolibrary.org/obo/7099;http://purl.obolibrary.org/obo/C0279628;0.01183225099568564;1
http://purl.obolibrary.org/obo/3162;http://purl.obolibrary.org/obo/C0024117;0.058120491674560903;1
http://purl.obolibrary.org/obo/768206;http://purl.obolibrary.org/obo/C0376358;-0.057556208201112166;0
http://purl.obolibrary.org/obo/6497;http://purl.obolibrary.org/obo/C0152426;-0.03471308200907602;1
http://purl.obolibrary.org/obo/1758;http://purl.obolibrary.org/obo/C0752120;-0.02239995038002701;0
http://purl.obolibrary.org/obo/10804;http://purl.obolibrary.org/obo/C1844678;0.005746034907920949;1
http://purl.obolibrary.org/obo/4337;http://purl.obolibrary.org/obo/C0268119;0.028394630378574075;1
http://purl.obolibrary.org/obo/545;http://purl.obolibrary.org/obo/C0376358;-0.018438623580783874;1
http://purl.obolibrary.org/obo/658;http://purl.obolibrary.org/obo/C0546264;0.05195394757893383;0
http://purl.obolibrary.org/obo/3569;http://purl.obolibrary.org/obo/C0026764;-0.07949853263727893;1
http://purl.obolibrary.org/obo/54894;http://purl.obolibrary.org/obo/C0036341;0.051768995267946476;0
http://purl.obolibrary.org/obo/1788;http://purl.obolibrary.org/obo/C0036920;0.03886252677907862;1
http://purl.obolibrary.org/obo/56603;http://purl.obolibrary.org/obo/C0028754;0.054100089577831266;1
http://purl.obolibrary.org/obo/63924;http://purl.obolibrary.org/obo/C1720859;-0.06647291198983862;1
http://purl.obolibrary.org/obo/8379;http://purl.obolibrary.org/obo/C0036341;-0.05128287805984488;1
http://purl.obolibrary.org/obo/3145;http://purl.obolibrary.org/obo/C4722327;-0.06962604513081858;0
http://purl.obolibrary.org/obo/857;http://purl.obolibrary.org/obo/C0376358;-0.02996294387784735;0
http://purl.obolibrary.org/obo/2688;http://purl.obolibrary.org/obo/C0001973;-0.04507127343984479;1
http://purl.obolibrary.org/obo/27034;http://purl.obolibrary.org/obo/C1708349;0.0008728367869965659;1
http://purl.obolibrary.org/obo/3853;http://purl.obolibrary.org/obo/C1706595;0.02654627953226336;1
http://purl.obolibrary.org/obo/7249;http://purl.obolibrary.org/obo/C0004352;0.06976064981532255;1
http://purl.obolibrary.org/obo/3190;http://purl.obolibrary.org/obo/C3536797;-0.042098480699343396;0
http://purl.obolibrary.org/obo/2022;http://purl.obolibrary.org/obo/C0023264;0.07797495558106625;0
http://purl.obolibrary.org/obo/1027;http://purl.obolibrary.org/obo/C4225296;0.037086582409858806;0
http://purl.obolibrary.org/obo/116442;http://purl.obolibrary.org/obo/C1846545;0.06620079042552529;0
http://purl.obolibrary.org/obo/9759;http://purl.obolibrary.org/obo/C3203102;0.025256807450566826;1
http://purl.obolibrary.org/obo/3586;http://purl.obolibrary.org/obo/C0036341;-0.08478948003949334;1
http://purl.obolibrary.org/obo/1636;http://purl.obolibrary.org/obo/C0276226;-0.10972282187348648;0
http://purl.obolibrary.org/obo/6389;http://purl.obolibrary.org/obo/C2931891;0.021657030942488126;1
http://purl.obolibrary.org/obo/6655;http://purl.obolibrary.org/obo/C0175704;-0.028716479105506825;1
http://purl.obolibrary.org/obo/6347;http://purl.obolibrary.org/obo/C0268181;0.10257595268420742;0
http://purl.obolibrary.org/obo/6224;http://purl.obolibrary.org/obo/C1862941;0.10086524263839108;0
http://purl.obolibrary.org/obo/9464;http://purl.obolibrary.org/obo/C0004352;0.009071865037692663;0
http://purl.obolibrary.org/obo/335;http://purl.obolibrary.org/obo/C1848533;-0.0524608502329386;1
http://purl.obolibrary.org/obo/5095;http://purl.obolibrary.org/obo/C0022340;-0.10750987526155147;0
http://purl.obolibrary.org/obo/1499;http://purl.obolibrary.org/obo/C0334634;-0.055377843390409895;1
http://purl.obolibrary.org/obo/7450;http://purl.obolibrary.org/obo/C0152013;0.17834810712331445;0
http://purl.obolibrary.org/obo/5095;http://purl.obolibrary.org/obo/C0009324;0.029268773670580995;0
http://purl.obolibrary.org/obo/11235;http://purl.obolibrary.org/obo/C2919945;0.06688728856885853;1
