Entity A;Entity B;;
30061;C0221406;;
23043;C4479603;;
10891;C0206743;;
23171;C0025237;;
5664;C0002395;;
182;C0006142;;
857;C0152423;;
3161;C2239176;;
9636;C1848172;;
3480;C4015050;;
7015;C0007131;;
4854;C1510586;;
4625;C0036341;;
80184;C2673874;;
56729;C0011860;;
845;C4225309;;
1758;C4551495;;
26227;C0007131;;
140628;C4707243;;
27030;C0023264;;
7474;C4721952;;
2066;C0006142;;
148789;C4284790;;
5162;C0034345;;
22909;C2936783;;
146057;C0752121;;
242;C0037769;;
5096;C0027708;;
1605;C0376358;;
3077;C1720958;;
3710;C0796117;;
7124;C1862939;;
7018;C0032914;;
23345;C1846175;;
5158;C0030044;;
2903;C0001973;;
9464;C0039685;;
2707;C1851480;;
4524;C3489725;;
8148;C0345904;;
4143;C0011860;;
26154;C3543867;;
2056;C4551902;;
7428;C3714506;;
7132;C0241908;;
115948;C4015016;;
5130;C0221757;;
6528;C0543859;;
1475;C4551851;;
121340;C0009447;;
146057;C0752125;;
79791;C1449842;;
2706;C1844678;;
217;C0268393;;
5271;C4310710;;
3198;C0004352;;
54809;C0376358;;
59341;C0205713;;
9681;C2239176;;
2033;C1858516;;
240;C4722330;;
2056;C1708349;;
672;C0036920;;
3162;C0024305;;
145173;C0009402;;
345;C1704417;;
7545;C4551902;;
6647;C0271979;;
23193;C0887850;;
79791;C4014864;;
6595;C3551954;;
9254;C0393584;;
2561;C0006142;;
95681;C3280897;;
10939;C0752123;;
7099;C0038325;;
3236;C0007959;;
55505;C1846142;;
29968;C0007131;;
2109;C0026654;;
3569;C0279702;;
127534;C0003873;;
4072;C0027819;;
847;C0011860;;
2274;C0023467;;
5573;C2931787;;
154;C0004352;;
80326;C0345967;;
3123;C0004352;;
23509;C0012236;;
6638;C0152013;;
6134;C0036341;;
51098;C3179349;;
653361;C0024141;;
1027;C2239176;;
5498;C0752124;;
675;C2675522;;
3350;C0023473;;
23064;C0007959;;
7280;C4552070;;
2176;C0015625;;
3815;C0345967;;
55129;C0270724;;
2182;C0152013;;
1281;C1842937;;
81839;C3837958;;
6092;C1836373;;
2717;C0948008;;
8220;C0345967;;
7518;C2936783;;
7170;C0012236;;
1636;C0002395;;
23171;C2239176;;
1908;C0026010;;
25974;C1449563;;
29980;C1708349;;
26047;C0238198;;
7474;C0752123;;
5921;C0265219;;
154;C1708349;;
7037;C0019569;;
6638;C0022340;;
4695;C0087031;;
2188;C0376358;;
998;C0043346;;
1299;C2020284;;
27031;C0085548;;
51083;C0001973;;
11322;C4722564;;
2263;C1860042;;
1557;C0948008;;
6772;C2239176;;
701;C2239176;;
6597;C0546264;;
477;C1708349;;
3848;C2931123;;
9094;C0035334;;
10491;C0023931;;
3710;C1268935;;
22808;C0752124;;
79731;C1850600;;
10293;C3808988;;
2492;C0004352;;
28962;C1968603;;
2554;C0001973;;
716;C0009402;;
3691;C0079295;;
8085;C3150968;;
2048;C1863600;;
9775;C0007131;;
6886;C0003873;;
5080;C1336708;;
55800;C1142166;;
348;C4693824;;
4724;C1850597;;
158326;C1609433;;
9126;C1802395;;
2260;C0006142;;
4487;C1708349;;
6529;C0002736;;
84529;C1306589;;
4952;C2713392;;
5376;C0699791;;
8313;C2239176;;
7531;C0036341;;
9126;C1846707;;
9759;C3203102;;
1287;C0241908;;
5781;C0019202;;
6448;C0079301;;
6261;C2674259;;
2876;C1850600;;
3667;C1708349;;
55572;C1850598;;
4780;C1168401;;
23474;C0007131;;
760;C0010278;;
9657;C1836517;;
6927;C0011860;;
26277;C2239176;;
7248;C0041341;;
3236;C0349639;;
5321;C0543859;;
5728;C0036920;;
2006;C0026654;;
55967;C4748799;;
540;C1961102;;
3798;C4310658;;
55572;C0023467;;
54894;C4722327;;
1436;C4721541;;
7372;C0002875;;
2146;C0007131;;
79722;C0003873;;
916;C0003873;;
5518;C1708349;;
26585;C1419614;;
2673;C0019202;;
440193;C0752122;;
2243;C0001973;;
57609;C1969893;;
7476;C1862939;;
152816;C3553830;;
1759;C0376358;;
4594;C1140680;;
3569;C0265965;;
1508;C1970506;;
585;C0751036;;
10371;C0036341;;
6160;C0028754;;
525;C1876185;;
51227;C0025149;;
4653;C0339573;;
5925;C0221054;;
8893;C0152013;;
54894;C4310714;;
54209;C0376358;;
582;C0035334;;
7124;C0019202;;
7015;C3463824;;
374654;C4551772;;
2108;C1621958;;
11315;C0035334;;
2316;C0432272;;
240;C2931875;;
10644;C0036341;;
4695;C4748770;;
1501;C1621958;;
1829;C4041558;;
7128;C0796279;;
25942;C1531647;;
3553;C0001973;;
7157;C0028754;;
440435;C1510586;;
339829;C0279702;;
54880;C0029463;;
146057;C0752124;;
54463;C1510586;;
2911;C2936739;;
84295;C0024796;;
79796;C4551631;;
55129;C0752124;;
60528;C1838979;;
6261;C4551952;;
27019;C3489725;;
53;C0268410;;
3162;C0345905;;
7372;C0002895;;
412;C1862939;;
4358;C1850407;;
604;C0024306;;
8314;C0085131;;
1298;C3280342;;
148789;C1868675;;
343641;C0752122;;
9129;C0752124;;
55906;C1839735;;
57817;C0271979;;
4853;C3550234;;
128637;C3810265;;
84634;C1708349;;
93233;C3540844;;
55159;C1336708;;
9723;C0152013;;
5328;C2931011;;
3480;C0002395;;
55112;C0028754;;
641;C0265219;;
4524;C0079770;;
5317;C0029456;;
1758;C1856738;;
6622;C0268250;;
2629;C0087031;;
6605;C3281201;;
6584;C0010346;;
4072;C4748014;;
10771;C0010417;;
9759;C3714844;;
79728;C0003873;;
7337;C0268251;;
579;C4551623;;
1789;C1708349;;
1641;C0376358;;
2290;C0796147;;
83538;C4310721;;
5156;C0080178;;
274;C0152423;;
5573;C0006142;;
2178;C1848030;;
146057;C0036341;;
10395;C1708349;;
7280;C0023467;;
56910;C1842852;;
7169;C0206698;;
26585;C0009402;;
1180;C3203102;;
7157;C2239176;;
2778;C1504412;;
217;C0009402;;
3236;C0004352;;
9711;C0752125;;
7403;C0265534;;
1487;C1861172;;
5054;C0028754;;
1116;C1621958;;
65018;C0023264;;
55270;C0023467;;
6595;C3281201;;
2188;C3463824;;
90678;C0152426;;
4193;C0265234;;
3479;C0010346;;
6926;C0005396;;
81620;C0376358;;
9096;C0279626;;
6314;C0752124;;
9698;C0010417;;
23327;C1868675;;
462;C1861172;;
580;C1837029;;
54796;C0001973;;
9409;C0002395;;
6712;C0752122;;
2146;C0036341;;
3914;C1708349;;
58508;C0345905;;
4645;C0410174;;
8085;C4551482;;
1312;C0036069;;
2187;C2713537;;
6567;C0035334;;
4750;C0543859;;
9627;C1708349;;
745;C0345967;;
580;C2750082;;
2175;C0015625;;
4714;C2239176;;
6820;C0009402;;
10939;C0006142;;
1806;C0011860;;
5604;C1333991;;
1281;C2697932;;
1636;C0029459;;
26227;C0041409;;
79722;C0268342;;
7037;C2700553;;
64132;C1867450;;
1636;C0268251;;
2056;C2239176;;
27034;C1708349;;
1822;C3280586;;
2876;C3280660;;
5913;C1837091;;
5950;C1860789;;
9790;C0162361;;
6229;C1260899;;
657;C3203102;;
1794;C4722327;;
217;C0020523;;
4318;C0009324;;
8504;C0043459;;
9533;C0152423;;
488;C0024117;;
65125;C2713442;;
57410;C0152426;;
2201;C0009402;;
3981;C0279628;;
23418;C0032580;;
10058;C0009402;;
139212;C0265343;;
57167;C0265264;;
2153;C0025149;;
8313;C0085548;;
2263;C1863389;;
7403;C0033300;;
54567;C0006142;;
7124;C0546264;;
3123;C0376358;;
4694;C1850597;;
10019;C0751291;;
675;C3151461;;
7401;C0035334;;
783;C0751291;;
65055;C0023264;;
1277;C0036341;;
2317;C1848934;;
10841;C0006413;;
3553;C1275081;;
501;C1563719;;
875;C0036341;;
6949;C0152423;;
4318;C1621958;;
5309;C1708349;;
3764;C1858028;;
9731;C3553264;;
10021;C0087031;;
1588;C4551479;;
2294;C0235833;;
735;C0345967;;
2516;C1504412;;
5728;C0025286;;
5921;C1839071;;
7204;C0023467;;
1027;C0152423;;
5139;C0001973;;
5073;C0348626;;
7421;C0006142;;
9915;C4014708;;
5921;C0376358;;
2056;C0010674;;
3257;C2931875;;
491;C1832394;;
79068;C2675914;;
58508;C0152013;;
6016;C0175704;;
3848;C0006142;;
8915;C4721444;;
8820;C0276496;;
811;C0009402;;
2108;C0007131;;
10681;C0009402;;
6311;C0752125;;
1548;C0279626;;
10046;C0036341;;
7403;C0206698;;
3159;C0036341;;
6201;C0030044;;
51314;C1510586;;
4704;C1861821;;
7280;C3501846;;
6556;C0023473;;
10021;C4310619;;
6870;C0272170;;
1308;C1961102;;
64682;C0020651;;
5265;C0009402;;
3791;C0006142;;
23363;C1708349;;
24;C1866422;;
54676;C4693848;;
2653;C0751748;;
7015;C0752125;;
1303;C3280240;;
3791;C0007131;;
367;C2678098;;
8314;C0023467;;
3953;C0015625;;
861;C1834558;;
6160;C0031900;;
3845;C2239176;;
4683;C4748014;;
26154;C0020758;;
2625;C0003873;;
875;C0238198;;
5373;C1328840;;
2879;C4284790;;
4437;C0376358;;
4193;C0007131;;
25939;C0036341;;
3764;C2748542;;
4744;C4310790;;
594;C2239176;;
2157;C0587248;;
3490;C0024145;;
93986;C1837873;;
8912;C0019025;;
54538;C0162872;;
9928;C2239176;;
2782;C1961102;;
3476;C2239176;;
7170;C0751884;;
5566;C0279702;;
6935;C1140680;;
23193;C0036069;;
10046;C2677879;;
1756;C3179349;;
1385;C0028754;;
7048;C0149931;;
203286;C2751306;;
10806;C0002736;;
9896;C2931833;;
123016;C0008924;;
11093;C2239176;;
353;C0279702;;
4625;C1449563;;
4015;C3463824;;
29089;C2239176;;
4519;C0162671;;
5889;C0023467;;
2512;C0028754;;
58484;C4551895;;
3105;C0004352;;
6310;C0752125;;
5290;C0004352;;
291;C2676780;;
4015;C3501843;;
1493;C1858991;;
145258;C0152423;;
3418;C0345905;;
60681;C3151218;;
650;C0002395;;
1786;C1864040;;
6904;C0037769;;
4853;C1836517;;
2328;C0032580;;
54332;C0342853;;
217;C0752125;;
9839;C3501843;;
10586;C0003873;;
1297;C0015625;;
9380;C0376358;;
23400;C1268935;;
23509;C4552070;;
4615;C0024301;;
2248;C0376358;;
6138;C2675066;;
7015;C0023467;;
7124;C0334634;;
9082;C0024301;;
10715;C0751779;;
2672;C0752120;;
23767;C0007131;;
7062;C0432347;;
7015;C0027819;;
126328;C4748777;;
7490;C2751089;;
5795;C1333990;;
7124;C2239176;;
4629;C4707243;;
1906;C0011860;;
4598;C2239176;;
63976;C0149931;;
7170;C1834558;;
7048;C4721845;;
2074;C0036341;;
4842;C0010278;;
546;C4551602;;
291;C0162670;;
4318;C3810278;;
55690;C0028754;;
7291;C3888098;;
1814;C1846896;;
1387;C0279626;;
2067;C0684249;;
51371;C0206368;;
6135;C1260899;;
2071;C1853205;;
6299;C0152423;;
4609;C0752122;;
4893;C0149925;;
2642;C1857451;;
2108;C1856403;;
3670;C0005684;;
2052;C0345967;;
85365;C0751884;;
1109;C0001973;;
7018;C4551478;;
1355;C1850598;;
54894;C1708349;;
8314;C0004352;;
727897;C4721952;;
6657;C1850598;;
5621;C0019202;;
64218;C0009402;;
374654;C0431399;;
7704;C0376358;;
340061;C0279626;;
4868;C3501848;;
1278;C0029456;;
6125;C0079153;;
1591;C0265343;;
6262;C0011860;;
1294;C0403825;;
7516;C0730295;;
5295;C0476089;;
4091;C0010278;;
7021;C0001973;;
8647;C4551899;;
5265;C0221757;;
7051;C1862932;;
5052;C1970431;;
8204;C0476089;;
5052;C0007131;;
54806;C0004352;;
9997;C0206698;;
4763;C0026654;;
3559;C4552072;;
7015;C3554574;;
64218;C0009405;;
3756;C0029463;;
7991;C0040028;;
3912;C0009324;;
57492;C0265338;;
6935;C0036920;;
7852;C0028326;;
5063;C0796250;;
22906;C2676678;;
8915;C4015195;;
7153;C0345904;;
1938;C1333991;;
9179;C2752008;;
3033;C0011854;;
3315;C0265338;;
26154;C3536797;;
55670;C0042487;;
368;C4048809;;
158326;C0398788;;
4312;C0007131;;
3575;C0008312;;
1482;C2931689;;
26040;C1961102;;
4313;C1336708;;
1893;C4551952;;
6790;C0027819;;
84665;C4479186;;
25939;C0026654;;
3458;C1968689;;
2706;C0750927;;
4728;C2931891;;
1277;C0029459;;
4534;C0410207;;
7015;C0279702;;
4683;C1961102;;
783;C0751781;;
59341;C1842036;;
6583;C0010346;;
472;C0340485;;
4548;C1858991;;
1798;C1708349;;
26353;C1837552;;
84876;C1858361;;
57502;C2239176;;
5826;C0006142;;
1687;C1832932;;
2521;C3887485;;
5080;C0036341;;
7374;C0005859;;
3745;C1704417;;
7508;C0007131;;
5265;C0752125;;
2773;C0078917;;
3952;C1621958;;
51259;C0004114;;
1352;C1850597;;
7867;C4012727;;
1387;C0035934;;
2561;C0001973;;
2067;C2931822;;
5925;C0087031;;
1798;C0206698;;
55084;C3150924;;
2202;C0155016;;
1420;C1858679;;
4023;C1621958;;
3458;C0752125;;
1201;C0268281;;
9426;C0152013;;
6100;C0035334;;
6016;C0587248;;
9711;C0752121;;
7994;C0751291;;
10320;C1961102;;
126;C0476089;;
11235;C0028754;;
6892;C4551637;;
7086;C0001973;;
3972;C0036341;;
1495;C1112155;;
51741;C4317124;;
2243;C0038454;;
675;C2751641;;
29072;C1423873;;
10683;C0432272;;
55851;C0079295;;
9939;C3554656;;
5443;C0038454;;
57003;C0036341;;
2067;C4721541;;
1959;C0553580;;
5426;C0009402;;
71;C3836857;;
388939;C0028754;;
7372;C0345904;;
64324;C0004903;;
760;C0001973;;
9839;C0751291;;
1280;C0012236;;
5327;C0235974;;
335;C1140680;;
6934;C0087031;;
3670;C3279738;;
374654;C1856016;;
117144;C2751811;;
4312;C0024117;;
6295;C0346402;;
8575;C0752123;;
1639;C0027708;;
55764;C0221356;;
3236;C0205713;;
6495;C0152423;;
815;C0005684;;
1356;C0346153;;
4437;C0684249;;
60481;C0752121;;
6925;C4722327;;
999;C0009405;;
79728;C3501844;;
6655;C3536984;;
686;C0004352;;
6427;C2239176;;
10280;C0006142;;
1798;C0009402;;
652;C0008924;;
7421;C0345904;;
6262;C0345967;;
4609;C1708349;;
4796;C0795907;;
6092;C0206698;;
1954;C4551510;;
7994;C0009324;;
1848;C0035334;;
7169;C0343073;;
1277;C1846545;;
5378;C3279899;;
84876;C0410203;;
65125;C2752089;;
10939;C0001973;;
5897;C2931884;;
6297;C0036920;;
6528;C0006142;;
338;C3888316;;
9775;C0004352;;
7018;C0276496;;
11277;C3489725;;
9786;C4225286;;
6855;C1866282;;
1312;C0431399;;
356;C0020474;;
4846;C1862939;;
1548;C0476089;;
10559;C4317224;;
6660;C0342573;;
5293;C0334634;;
3569;C4551952;;
7148;C0036341;;
2;C0024796;;
79823;C1848030;;
65217;C1708349;;
6017;C3554349;;
207;C0009402;;
6299;C0265246;;
4758;C1704417;;
201294;C0376358;;
472;C1449563;;
472;C0699791;;
10397;C1846707;;
5328;C1708349;;
83990;C3463824;;
4552;C1866558;;
54209;C4551702;;
158326;C0010278;;
1352;C1800706;;
57539;C1861829;;
1305;C4225235;;
79991;C1275081;;
23345;C0162674;;
1636;C0276496;;
3481;C0015625;;
3791;C3541456;;
2645;C0268569;;
10060;C0476089;;
1441;C1527404;;
28982;C2239176;;
55505;C0376358;;
1027;C0010346;;
3798;C1720859;;
59;C4707243;;
3161;C0006142;;
8314;C1850598;;
6678;C0023467;;
59344;C0020758;;
6598;C0265338;;
2668;C0005684;;
4524;C0004352;;
811;C0279626;;
170691;C4721444;;
5189;C0043459;;
5071;C4707243;;
51098;C0036341;;
2353;C1862939;;
4534;C0013366;;
79813;C0152423;;
5167;C0752120;;
1027;C0376358;;
5826;C0009402;;
6714;C0010346;;
2263;C4551902;;
4729;C3489396;;
23394;C4551957;;
7528;C2239176;;
54768;C3463824;;
9469;C0025237;;
1356;C4310637;;
111;C0752125;;
3458;C3837958;;
6834;C1850600;;
2271;C0476089;;
5728;C0684249;;
2670;C0752347;;
10021;C1142166;;
4091;C0238198;;
3586;C1136043;;
7168;C3553418;;
2895;C1706595;;
80204;C1531647;;
4780;C0036341;;
4143;C1708349;;
5034;C0376358;;
4722;C2931891;;
29760;C3150752;;
1107;C1140680;;
7037;C0009402;;
79633;C1708349;;
348980;C0038644;;
650;C0006413;;
4153;C3280586;;
6935;C0994516;;
6647;C0154682;;
2670;C4748876;;
5498;C0028754;;
10664;C0036341;;
7124;C1865871;;
6440;C0348626;;
4758;C0011854;;
5002;C0006142;;
2879;C0006142;;
1497;C0393591;;
55033;C0003873;;
7874;C1856184;;
351;C0035334;;
5894;C1527404;;
7516;C0265219;;
29072;C0006142;;
2934;C1838099;;
2108;C1856405;;
5657;C4721541;;
80184;C0003873;;
3417;C0221013;;
100134444;C3714580;;
19;C0473527;;
7273;C0410207;;
5157;C0038454;;
9531;C0001973;;
217;C1140680;;
3162;C0476089;;
8516;C1140680;;
4478;C0265219;;
10329;C1836373;;
11277;C3489724;;
659;C3887658;;
10128;C0028754;;
1201;C0279626;;
847;C0004352;;
5328;C0007785;;
8492;C0206686;;
729;C0751781;;
5116;C1847572;;
778;C0023467;;
7037;C2931891;;
867;C0036341;;
345611;C2677079;;
54820;C3151461;;
3082;C1839564;;
2736;C1840253;;
3617;C2745945;;
25942;C0039685;;
6324;C3693482;;
54862;C0038454;;
1687;C0003873;;
6506;C0001973;;
4318;C0005684;;
55572;C1850597;;
57514;C0024117;;
26610;C0003076;;
3912;C1708349;;
735;C2239176;;
4893;C4552097;;
5605;C0007131;;
732;C3151080;;
783;C1527404;;
8660;C1708349;;
9451;C1275081;;
10715;C0087031;;
4697;C4748777;;
2057;C0376358;;
54808;C3280660;;
6514;C1802395;;
5770;C0036341;;
1316;C1708349;;
5573;C0004114;;
3479;C0011854;;
4286;C2700405;;
9215;C0410174;;
29968;C0152423;;
7351;C0036341;;
672;C0376358;;
9966;C0009324;;
23600;C0268237;;
2296;C4041558;;
6655;C1862939;;
2798;C0009405;;
6597;C1333991;;
2530;C0004114;;
1316;C0023467;;
1861;C0009402;;
345193;C3495587;;
931;C0152013;;
2064;C0339573;;
6853;C0036341;;
2255;C0019569;;
4763;C0004352;;
6608;C0238198;;
5373;C0036341;;
5309;C0009402;;
3918;C0079683;;
7039;C0007131;;
64135;C1140680;;
402381;C2239176;;
7018;C0028754;;
1950;C0345904;;
1316;C1968741;;
4968;C0028754;;
673;C0432272;;
50940;C1864851;;
6513;C3149117;;
6495;C0751122;;
10155;C0006413;;
7200;C0751362;;
348;C0206368;;
324;C1851124;;
3990;C0745103;;
5327;C0152423;;
673;C1847800;;
2296;C0039685;;
6820;C0276496;;
57128;C0036341;;
6528;C1140680;;
64581;C1859353;;
4893;C1860789;;
472;C1333991;;
1482;C0038454;;
7421;C0020075;;
1235;C0003873;;
5073;C1833382;;
7372;C0268128;;
9820;C1848862;;
1028;C0917800;;
93;C2750771;;
1588;C0029456;;
55532;C0036391;;
3119;C0011854;;
4313;C0410207;;
1804;C0002736;;
2122;C4722327;;
6295;C1140680;;
2645;C0013366;;
2253;C0012236;;
513;C0005684;;
23732;C4722327;;
57680;C1510586;;
8100;C4748277;;
1027;C0345904;;
144568;C1275081;;
11311;C0410203;;
94;C0039445;;
26123;C0431399;;
4054;C0023467;;
25836;C0270972;;
4893;C0345905;;
3295;C0023467;;
825;C1708349;;
57502;C0087031;;
54795;C3495587;;
79783;C0149931;;
11315;C0276496;;
7133;C1961102;;
1814;C0004352;;
5194;C0036341;;
7249;C0023467;;
745;C0026010;;
3952;C0001973;;
5604;C0376358;;
51371;C4747989;;
3586;C0009402;;
5468;C0009402;;
58508;C0206698;;
84197;C1836373;;
8720;C0376358;;
1297;C1850598;;
5879;C1449563;;
2566;C1850600;;
3767;C0376358;;
10771;C0004352;;
5251;C0036341;;
7039;C2239176;;
650;C0009402;;
55280;C0004114;;
8924;C3178806;;
3643;C0276496;;
7040;C0410174;;
2566;C0001973;;
80821;C3539507;;
55670;C4721541;;
5915;C0087031;;
1816;C0028754;;
5468;C1836302;;
6647;C0007131;;
118;C0546264;;
2188;C0010346;;
2796;C3489396;;
2146;C0265534;;
1759;C3463992;;
1387;C4551479;;
10661;C4225202;;
1959;C0036341;;
5290;C4551474;;
65125;C1621958;;
1499;C1168401;;
7707;C0025286;;
3339;C0001973;;
7015;C0023473;;
783;C0036341;;
4233;C0028754;;
6833;C0011860;;
79722;C0024145;;
4233;C0038325;;
2703;C0028754;;
150094;C0025286;;
9343;C0152423;;
2065;C0376358;;
54487;C0027708;;
148789;C0410174;;
440275;C3203102;;
100;C0041409;;
5728;C0279702;;
2253;C1563720;;
79718;C0004352;;
57410;C2930970;;
2248;C0008924;;
2138;C0001973;;
857;C3541456;;
3048;C1841621;;
5444;C0005684;;
4795;C0003873;;
1776;C1853509;;
7476;C1864205;;
6887;C1961102;;
59344;C3543867;;
55280;C0035334;;
6662;C1510586;;
5308;C4048328;;
2120;C0087031;;
2584;C0004943;;
6506;C4722327;;
1956;C4310779;;
790;C0345967;;
7189;C1961102;;
4683;C0002874;;
7139;C0949658;;
8214;C0268621;;
1399;C1721007;;
3265;C0023467;;
54880;C0006142;;
958;C1720956;;
3162;C0376358;;
4609;C0345904;;
3481;C2239176;;
92749;C3809087;;
5019;C0029459;;
4072;C4552100;;
23607;C0276496;;
2138;C3714941;;
1723;C0036341;;
4437;C1859648;;
7157;C0279702;;
2202;C0009402;;
4524;C0008924;;
10891;C2673759;;
2313;C0376358;;
6295;C4041558;;
3741;C0345904;;
1387;C0024301;;
4724;C0023264;;
6261;C0162635;;
1281;C0036341;;
4595;C0004352;;
7403;C0152013;;
4524;C0024306;;
4728;C3837958;;
6295;C4551824;;
540;C0028754;;
6870;C0152013;;
1889;C0751038;;
2147;C2239176;;
91039;C4721952;;
27185;C0036341;;
79731;C0009402;;
4878;C1449563;;
2316;C3550234;;
7476;C0265219;;
412;C0752122;;
161582;C1851967;;
10021;C1868675;;
3897;C4041558;;
841;C4722327;;
6855;C0024117;;
650;C0030044;;
4091;C0265234;;
472;C0018054;;
4292;C0346153;;
716;C4551952;;
3569;C0162670;;
3284;C0149925;;
7351;C0038454;;
5155;C0006142;;
3861;C0279626;;
9759;C0376358;;
10528;C0752122;;
3078;C1864205;;
23405;C0345904;;
2670;C1862941;;
4552;C0751202;;
5468;C0028754;;
3516;C4551482;;
8216;C0004352;;
4313;C3809950;;
10765;C3693482;;
55670;C0010278;;
2672;C0040517;;
472;C1850598;;
7018;C1621920;;
3845;C0018818;;
10734;C0036341;;
55764;C0010346;;
19;C1704417;;
83990;C0265219;;
1140;C0751884;;
8328;C1861194;;
79783;C1863844;;
3458;C0005283;;
23414;C0406587;;
5321;C0002736;;
5468;C1860789;;
2703;C0346153;;
7852;C0006142;;
7040;C0917713;;
5243;C0011860;;
3914;C0079301;;
8915;C0024301;;
8425;C0001973;;
7385;C4707243;;
23111;C0751291;;
3172;C4722327;;
207;C1847720;;
4312;C0476089;;
10125;C0087031;;
54583;C0410203;;
23404;C0345904;;
9759;C3179349;;
5336;C0036341;;
116369;C0028754;;
27241;C0265534;;
1548;C0752123;;
102;C0004352;;
10528;C0752125;;
6310;C0752121;;
53;C2677794;;
9662;C3553414;;
8289;C1862932;;
2812;C4748799;;
4751;C3809954;;
80324;C3203102;;
2056;C1260899;;
7037;C0279702;;
3853;C1721007;;
65018;C1868675;;
326;C3501843;;
8912;C0004352;;
8085;C0009402;;
83550;C3489630;;
7518;C3463824;;
6529;C0376358;;
10743;C0004352;;
2006;C0036341;;
79728;C1835817;;
5444;C0028754;;
10806;C0036341;;
80832;C0265965;;
2053;C2239176;;
3759;C0036341;;
7133;C0004352;;
10584;C0011860;;
10735;C0024306;;
22845;C1858991;;
