Nr;Entity A;Entity B;BMA_Seco2004;BMA_Resnik1995;simGIC_Seco2004;simGIC_Resnik1995;MAX_Seco2004;MAX_Resnik1995;Label
9900;2077;C1866282;0.3486548633004767;0.19010921313105478;0.040471892067123094;0.036189221692213946;0.677446993895729;0.326983916338373;0
9901;2077;C0751781;0.3986816593538959;0.21302292785628663;0.08046152849605782;0.07124536154997906;0.7964917113448995;0.3657657910500763;0
9902;2077;C2239176;0.34099307719068916;0.15350059074228026;0.024018385284032728;0.020906673566229418;0.7964917113448995;0.3170826607732035;0
9903;2099;C0008312;0.4017641204116075;0.25960743190543345;0.11815802684465716;0.11576809635259493;0.7964917113448995;0.62038806190758;0
9904;2099;C0006142;0.5735244238706926;0.28981454197527906;0.09047022963333498;0.07832323334207632;1.0;0.611285477607054;0
9905;2099;C0206686;0.4224479492500227;0.2670206109544544;0.12087380181896908;0.11135194409375003;0.8095600013881947;0.46688602016347674;0
9906;2099;C0036341;0.33942720070882143;0.1633513649928344;0.033311801135687054;0.021099765334802248;1.0;0.43978981997532246;0
9907;2099;C0238463;0.3353139576422919;0.18213432113779626;0.02627798409641596;0.0191366616140745;0.7964917113448995;0.29523998448102623;0
9908;2099;C4011403;0.314952118494645;0.15070700417190758;0.028481693920462053;0.020954213503627125;0.7964917113448995;0.2496529855650891;0
9909;2099;C1621958;0.38764803172520257;0.2162564064666299;0.041871390860364587;0.032302383702223;0.9321639037816332;0.4984907863210123;0
9910;2099;C0023467;0.44877514843885413;0.22538096185191406;0.041616371485554374;0.032743975613039676;0.9321639037816332;0.4984907863210123;0
9911;2099;C0279702;0.3434227434662218;0.15537564743515603;0.018160573778074295;0.01533175036692174;0.6608195189081659;0.29523998448102623;0
9912;2099;C0036341;0.33942720070882143;0.1633513649928344;0.033311801135687054;0.021099765334802248;1.0;0.43978981997532246;0
9913;2099;C4551804;0.2320687050836462;0.12498156587617526;0.015595052249824149;0.008469643200187612;0.7964917113448995;0.2496529855650891;0
9914;2099;C0013366;0.32002333366176994;0.2214463137465954;0.08030168752751402;0.0791471541957359;0.6319033819936959;0.3838573174177805;0
9915;2099;C3541456;0.3342760897147542;0.20297656071206222;0.05922440685946677;0.052855415638962726;0.6608195189081659;0.36591458137226945;0
9916;2099;C2750451;0.39144304231432087;0.1708387125427488;0.023234557910843424;0.014669672630849827;0.7964917113448995;0.26483240489703946;0
9917;2099;C3810212;0.2987901244336365;0.1633070129984084;0.06252914483367852;0.05565846660823536;0.9321639037816332;0.3174617096893736;0
9918;2099;C0004114;0.38764803172520257;0.2162564064666299;0.041871390860364587;0.032302383702223;0.9321639037816332;0.4984907863210123;0
9919;2099;C0002736;0.29196438814481596;0.17588533310494647;0.07455970271013795;0.06779643372577063;0.8246462350802095;0.42235385729835195;0
9920;2099;C1708349;0.35636335954659715;0.18460593845427675;0.06931143018604949;0.06049931148802488;0.7964917113448995;0.3170826607732035;0
9921;2099;C1140680;0.5016048774372608;0.29371050759756206;0.11052892629445799;0.10241234027030231;0.9321639037816332;0.611285477607054;0
9922;2099;C0036341;0.33942720070882143;0.1633513649928344;0.033311801135687054;0.021099765334802248;1.0;0.43978981997532246;0
9923;2100;C0023264;0.3414128757451721;0.1716009346515937;0.0764172400712029;0.07101235267431202;0.7653256638572599;0.31299890354220783;0
9924;2100;C0152013;0.3537425486409759;0.1130273279800903;0.03690516759049136;0.017557155062876494;0.7964917113448995;0.2496529855650891;0
9925;2100;C0009714;0.28541400700219705;0.1626137850128144;0.04748203131520344;0.04190416611742706;0.6608195189081659;0.24715403906859876;0
9926;2100;C0342384;0.542390389220099;0.29067155906324815;0.1663338682255423;0.1534084020841327;1.0;0.5666717721694388;0
9927;2100;C0085580;0.29600103176461123;0.145791414971229;0.026168686664179437;0.016307591489785833;0.6608195189081659;0.19601618215985323;0
9928;2100;C4707243;0.22775813676227885;0.1358485168702361;0.047718608004411876;0.0446389098876412;0.5382156165147275;0.23435950839754238;0
9929;2100;C0265965;0.37465897534778186;0.23301170158412676;0.069186285021899;0.06761287579429426;0.7746533661247249;0.4672670817329514;0
9930;2100;C1858028;0.41664356617690856;0.23446924461065138;0.14089614479657148;0.12999795585610338;1.0;0.5666717721694388;0
9931;2100;C3489725;0.3648741274007873;0.19326951930480785;0.0684869190229744;0.06584676622059314;0.7653256638572599;0.31299890354220783;0
9932;2100;C3889474;0.4026373300988795;0.21376129045586117;0.11511733484864194;0.10660802680938636;0.7020423326867711;0.3959446094559356;0
9933;2100;C0152426;0.19766642902997827;0.12614966786272427;0.03633396718154236;0.034726572425591476;0.4168680445908486;0.23603949800749774;0
9934;2108;C0476089;0.3342288948317953;0.15051462226404216;0.01379590108183889;0.010354409640101762;0.6608195189081659;0.2678433710314129;0
9935;2108;C0887850;0.46850296835061056;0.26275167496544094;0.1731142302750575;0.16879890844814438;0.8924823312985763;0.5619701611495729;0
9936;2108;C0032580;0.32357176205782123;0.19693834391418186;0.06152580309641658;0.05483727802676887;0.7020423326867711;0.5144069621418338;0
9937;2108;C0019829;0.3345158997632118;0.17647199348489376;0.047865527256185314;0.03957579626734479;0.9321639037816332;0.37362918370478665;0
9938;2108;C0036341;0.25984136062033253;0.11825027810258769;0.017162577070983915;0.01172151372776727;0.6608195189081659;0.23797270535100065;0
9939;2109;C1856405;0.8789661510259853;0.5523730522886577;1.0;1.0;1.0;0.8164842412633277;0
9940;2109;C0175707;0.2756577841970186;0.15588993320786637;0.06039179324475317;0.050671947740461;0.9321639037816332;0.31209199185164943;0
9941;2110;C0005283;0.20678384782177522;0.13485422648167958;0.006747881788824455;0.0069369802080977245;0.3200276352203075;0.20646079195535186;0
9942;2110;C2239176;0.3765577989683378;0.1691459744255551;0.0345643897656208;0.03041944635444189;0.6608195189081659;0.34836735419943726;0
9943;2110;C1864849;0.27564352962809396;0.1462058698388296;0.03686750397117038;0.02746003024758067;0.9321639037816332;0.2253185927697731;0
9944;2110;C0796126;0.47360176839315205;0.2453890413717526;0.16729209380717205;0.14689701152511772;0.9321639037816332;0.5005511321025838;0
9945;2120;C0004352;0.27969386836440474;0.13311132170151704;0.05382757265983852;0.04750349531882014;0.6608195189081659;0.19601618215985323;0
9946;2120;C0345904;0.41338814053431605;0.20514302582865404;0.0804113501163589;0.06195763257989698;0.9321639037816332;0.4984907863210123;0
9947;2120;C0543859;0.342202683723533;0.185018797264828;0.09567421202618241;0.07953301098581365;0.7964917113448995;0.3040046782909719;0
9948;2121;C4310752;0.32571428930018176;0.16386729111016207;0.022264642473217976;0.016304662185950922;0.7964917113448995;0.2832665692232802;0
9949;2121;C0279702;0.32699574263129666;0.14693363482294972;0.015067363917388216;0.01309335911104187;0.6608195189081659;0.29523998448102623;0
9950;2122;C0036341;0.1681714771900943;0.06866565245089476;0.026992153282783534;0.012586295225977397;0.7964917113448995;0.2496529855650891;0
9951;2122;C0236033;0.282165841631394;0.11723704083012298;0.01856324279964328;0.010866811691180329;0.6608195189081659;0.16702383092000184;0
9952;2122;C0003873;0.21097078722239557;0.15280138732527626;0.030272257564760048;0.0325554495425576;0.38499190135181127;0.2944705045716507;0
9953;2122;C0026654;0.05790746657525312;0.040115332062468104;0.0018962002588407134;0.00197444812553838;0.05795808498020749;0.040161738477066174;0
9954;2122;C0345904;0.2777804333921467;0.1087269347910989;0.03034824783945069;0.017084519367240533;0.7964917113448995;0.2496529855650891;0
9955;2130;C0085413;0.40374539711041735;0.2577503293382651;0.12228841216754775;0.11147141542522564;0.6608195189081659;0.44776752694572236;0
9956;2131;C4310707;0.43342187168253765;0.21447157779152132;0.09005598362521763;0.07064311127058275;0.9321639037816332;0.33505739714157506;0
9957;2132;C3463824;0.307110543736454;0.1466205709161811;0.00766675981589376;0.006856779082824193;0.6608195189081659;0.29523998448102623;0
9958;2132;C4721541;0.5454781321229583;0.29829216738557535;0.2102317580463869;0.1786468947646513;1.0;0.49798180295687855;0
9959;2132;C0009402;0.37804943603393815;0.22583729180572326;0.03500274005494186;0.03529275046753612;0.7964917113448995;0.5373981672595567;0
9960;2132;C0345967;0.3049516880333541;0.14516398733036068;0.006462036913254946;0.00555535237420763;0.6608195189081659;0.29523998448102623;0
9961;2138;C0009081;0.3563472235285927;0.21262503783950548;0.051005603296138485;0.04900784112494856;0.9321639037816332;0.5223846691122337;0
9962;2138;C1861172;0.12248700529366524;0.06148211032043498;0.008745999822351832;0.004688270687124746;0.7964917113448995;0.2496529855650891;0
9963;2138;C0004352;0.3085643050721652;0.14783012489105218;0.045614283164257856;0.0339045978279329;1.0;0.43978981997532246;0
9964;2138;C0345905;0.1957817102202059;0.12598223574425474;0.017266375607982314;0.017538107061814284;0.43701412632843917;0.29523998448102623;0
9965;2138;C0376358;0.3643666005733499;0.15491682812382948;0.014249267949881789;0.010676434465768214;0.7964917113448995;0.29523998448102623;0
9966;2146;C2931891;0.39128650811466953;0.20293277060662626;0.10727075646744871;0.08729843260856669;0.8924823312985763;0.41319690442042334;0
9967;2146;C0022650;0.2281417116505227;0.12340061507009892;0.005043588628052156;0.0032055529387702364;0.6608195189081659;0.20686778594097197;0
9968;2146;C0006142;0.4262708422105936;0.1825092677830745;0.021135569139942904;0.017700258856647787;0.7964917113448995;0.43544267019428085;0
9969;2146;C1112486;0.2863171441683764;0.17700083554008939;0.02442354605486406;0.02237588229735794;0.6231983762041282;0.28959864239978905;0
9970;2146;C0376358;0.36703494159065303;0.14695602203860575;0.015654147705212486;0.011612521565053708;0.7964917113448995;0.3071498225619163;0
9971;2146;C0036341;0.3031751980534766;0.13881772963023364;0.018156391201748587;0.01141646353200153;0.7964917113448995;0.2553105062936732;0
9972;2146;C0036341;0.3031751980534766;0.13881772963023364;0.018156391201748587;0.01141646353200153;0.7964917113448995;0.2553105062936732;0
9973;2146;C1832600;0.3473292909040853;0.2267412105139656;0.05865740321587202;0.05550818358997588;0.7653256638572599;0.5120666573421572;0
9974;2146;C2748542;0.17925368630237332;0.11851683129211166;0.0018956330470193045;0.0019090487368230596;0.29760814265739755;0.19497667037518954;0
9975;2146;C0036341;0.3031751980534766;0.13881772963023364;0.018156391201748587;0.01141646353200153;0.7964917113448995;0.2553105062936732;0
9976;2146;C1333990;0.3783469873168055;0.21509383137387056;0.0745518864679542;0.06382028503213355;0.8643278075632663;0.41319690442042334;0
9977;2146;C1449563;0.25864780543051535;0.16170624752309398;0.01774343960226987;0.013825572734758073;0.7964917113448995;0.2765048643173364;0
9978;2146;C1260899;0.33310324553441706;0.20691822478996952;0.04049847775069244;0.038315798965614746;0.6520494637312864;0.33892683331533346;0
9979;2146;C0013364;0.3646493512873391;0.21109736226599723;0.06686393202163225;0.0554801420709788;0.8924823312985763;0.42361885165456287;0
9980;2146;C0376358;0.36703494159065303;0.14695602203860575;0.015654147705212486;0.011612521565053708;0.7964917113448995;0.3071498225619163;0
9981;2146;C0751291;0.27976744977097745;0.11285536197209742;0.011928069301536844;0.007747236029978729;0.7964917113448995;0.2496529855650891;0
9982;2146;C0024507;0.4317593906084818;0.2754432389564273;0.1272658824811759;0.12538178416281132;1.0;0.7325003434220777;0
9983;2147;C0600433;0.5798688296138784;0.3816019728545453;0.10096359032052747;0.09424574494601873;1.0;0.7576489309828565;0
9984;2147;C4721952;0.36628431403687167;0.22328551590141546;0.08624016035952929;0.07437713059161016;0.7964917113448995;0.5230235420910503;0
9985;2147;C2697932;0.3721190818264348;0.2470188517862592;0.10020857399232899;0.09721695554742174;1.0;0.5303133886956818;0
9986;2147;C1112155;0.3831792273356617;0.24336524517055744;0.08308125908409895;0.07993013574787951;0.8095600013881947;0.5174057571925396;0
9987;2147;C0079770;0.41483255265340246;0.27286236267207586;0.1235950579576716;0.11494125032679066;0.8095600013881947;0.5174057571925396;0
9988;2147;C1708349;0.37723556302321715;0.2001208623636029;0.08430144586694932;0.06837087138728208;0.7964917113448995;0.3430609039397723;0
9989;2147;C0025149;0.4385126613245322;0.17293974135642948;0.05777912146605712;0.036663177694781786;0.9321639037816332;0.4181607813590347;0
9990;2147;C0007131;0.3971650175563891;0.134996475517301;0.03340383436816108;0.016019499247345487;0.9321639037816332;0.2496529855650891;0
9991;2147;C2931263;0.3800403136807111;0.2525089629062718;0.10993499391086865;0.10364333368972584;0.7417239051698279;0.5396178290106666;0
9992;2153;C0023467;0.41304303587607416;0.18642182864519313;0.023419783535863156;0.017687537773741557;0.7964917113448995;0.29523998448102623;0
9993;2153;C1449563;0.2931893045445885;0.17941415420372275;0.023839059099412845;0.017975494179904322;0.7964917113448995;0.2761162365271388;0
9994;2153;C4693405;0.35063673792712036;0.19230042260578073;0.07948082859285466;0.06807293792821044;0.7964917113448995;0.3430609039397723;0
9995;2153;C0035334;0.34318852482304196;0.19697798466017374;0.066427455608795;0.05723258983728855;0.9321639037816332;0.3653206500396274;0
9996;2153;C0236033;0.3211504946906253;0.11295599797536349;0.015451708722629683;0.0072594501569535706;0.9321639037816332;0.2243549180227552;0
9997;2153;C0023264;0.3667436153464004;0.20389134855494037;0.07846793497506924;0.06779618651590157;0.9321639037816332;0.34836735419943726;0
9998;2153;C0001973;0.14655529133751172;0.09563483483491296;0.002810304716785588;0.002724769733411788;0.22854614147947538;0.14699483220020976;0
9999;2155;C0036341;0.21999311408750138;0.10291708095971001;0.017344139294479134;0.010232769837099958;0.6608195189081659;0.16702383092000184;0
10000;2155;C1848640;0.2636160290618542;0.11959688711199284;0.04322987186551894;0.028349525181011782;0.9321639037816332;0.2243549180227552;0
10001;2157;C0265534;0.213531389120045;0.13670133663611103;0.0294842182630002;0.027653803934211286;0.38105522878270404;0.21943248126099144;0
10002;2158;C1850597;0.25212111575780494;0.13649269206348724;0.040311086339580054;0.03956192128671459;0.6608195189081659;0.19601618215985323;0
10003;2158;C0751597;0.269078497531752;0.168912012317467;0.05541306460795557;0.05222799000877685;0.8924823312985763;0.46314780494009367;0
10004;2158;C0019569;0.221770295885313;0.13132252255957327;0.0721697162858814;0.06985620240294928;0.5814563739420523;0.3430609039397723;0
10005;2158;C0279626;0.1944032222050549;0.11802175496123696;0.04668520428094057;0.041924774824397104;0.5192141887568426;0.2736869816164421;0
10006;2158;C0023806;0.27287218836791327;0.15773244305893197;0.04469732418951117;0.041820550968973004;0.6608195189081659;0.19601618215985323;0
10007;2158;C0003873;0.2667959092094823;0.1840913156692944;0.16004353289847936;0.1529073941892008;0.688974042643476;0.48689395738773533;0
10008;2161;C0751202;0.371875389483019;0.2027291639639451;0.054109044516854554;0.04534122752280371;0.9321639037816332;0.387252363670351;0
10009;2161;C4721893;0.25785825246107985;0.13229300000276645;0.03997778509946418;0.030010308941651197;0.9321639037816332;0.36591458137226945;0
10010;2162;C0085215;0.41782166087712547;0.24072716349190204;0.09357735253355011;0.08252709296094111;0.7568101388618428;0.47436744251889423;0
10011;2165;C0036341;0.21158317753969633;0.10038553622597;0.012268941473808673;0.006964675394090657;0.6608195189081659;0.16702383092000184;0
10012;2175;C1621958;0.30728858153476873;0.16164023041560566;0.008956174046748788;0.007968324227962838;0.6608195189081659;0.29523998448102623;0
10013;2175;C4225275;0.41110838585563586;0.21917392696163523;0.0993427986855761;0.08265719460113818;1.0;0.48920909566924503;0
10014;2175;C0149630;0.36319602458463823;0.2547826813179539;0.029816137671547532;0.03084832553884762;0.7118371804693933;0.5064292551714339;0
10015;2175;C1621958;0.30728858153476873;0.16164023041560566;0.008956174046748788;0.007968324227962838;0.6608195189081659;0.29523998448102623;0
10016;2175;C1852406;0.5090696088421249;0.2949501914507072;0.15426624396237212;0.13767070349020277;1.0;0.548172129651829;0
10017;2175;C0005684;0.3391909166249627;0.1417959201132699;0.006203269358663116;0.005396338536363053;0.6608195189081659;0.29523998448102623;0
10018;2175;C0268237;0.43697069884174633;0.24250269545709088;0.10349488055388341;0.0872156629225086;0.9321639037816332;0.4815326944557177;0
10019;2175;C2936837;0.3097647564115446;0.2039191894099418;0.037524037451725355;0.03971893077742519;0.6608195189081659;0.387252363670351;0
10020;2176;C3495587;0.37875275157753197;0.18916301714297973;0.015264542399918311;0.01327870682091876;0.6931392158991729;0.40306286266790975;0
10021;2176;C1840452;0.3468203289522228;0.2074092463350426;0.031369990203784455;0.029119958259964322;0.6931392158991729;0.40306286266790975;0
10022;2176;C0038454;0.24577659583449174;0.15083326586005746;0.006897832986919552;0.006655015234322219;0.38105522878270404;0.2290529600013082;0
10023;2176;C0025149;0.3013475859623616;0.12112810806301823;0.011261787252813385;0.008295751704877754;0.9321639037816332;0.29523998448102623;0
10024;2176;C0001973;0.19410447010538923;0.11730196872572381;0.0035216152653960693;0.0032583665818696978;0.3835419963201089;0.21392413571274765;0
10025;2177;C0205710;0.38520619342275225;0.216319202687272;0.07181800834109411;0.058280870343666163;0.9321639037816332;0.3918891605628033;0
10026;2177;C0008312;0.35929206305958783;0.23676380316018614;0.05769840766113125;0.058229462079231784;0.7118371804693933;0.4864368451044168;0
10027;2177;C3888085;0.4847851012998353;0.2872965913452244;0.14989237801334954;0.12999659641521646;1.0;0.560145544909575;0
10028;2177;C4722327;0.34439307464370233;0.19740661053542924;0.014717204049792416;0.014287366627644847;0.6639266624039181;0.4828481867643223;0
10029;2177;C0028754;0.3683904836149476;0.13856054973814003;0.01074326082866764;0.006157041903580328;0.9321639037816332;0.2901864924938671;0
10030;2177;C1708349;0.3804280288928584;0.21038906559802453;0.037050986001634464;0.03411259167459761;0.7171285663787859;0.3879809605699134;0
10031;2178;C2751811;0.47525662887481085;0.2802790831599234;0.030594997496243836;0.027957119230764056;0.9321639037816332;0.5976406842575616;0
10032;2178;C1868720;0.4102476959197342;0.2622258407315674;0.0713735828258029;0.07228713100158353;0.8643278075632663;0.4739604485332741;0
10033;2178;C0149925;0.30893903808558226;0.13956789726025953;0.007840897637745054;0.007023046413694481;0.6608195189081659;0.29523998448102623;0
10034;2178;C0036341;0.28607056158824673;0.12996597560298367;0.00980634233075206;0.006585787736164499;0.677446993895729;0.2553105062936732;0
10035;2178;C0268374;0.3321973787556004;0.193244785524242;0.03488001825266784;0.03601073209952376;0.9321639037816332;0.39303235482106397;0
10036;2178;C0265325;0.3733725934175376;0.2404922861926463;0.044920856389569816;0.042071390114350696;0.9321639037816332;0.547365760480875;0
10037;2182;C1857768;0.2770741764186944;0.15564199691942085;0.013543979531557837;0.011786998868224787;0.6608195189081659;0.19531188581680697;0
10038;2182;C0004352;0.3983935419325429;0.19213837343112428;0.054663628432712726;0.04507681292252252;0.8095600013881947;0.39341613341281173;0
10039;2182;C0751779;0.43307044264594674;0.24901669067866788;0.09776636837680935;0.10181856607472746;1.0;0.6452038832653006;0
10040;2182;C0175704;0.450460276339643;0.25285511288934975;0.11045922471498751;0.10041525948530461;0.8424894623430917;0.4104598981502303;0
10041;2187;C1857941;0.24212902037802891;0.1349234926279421;0.00877865423071615;0.0077460459721519865;0.6608195189081659;0.3298211172481565;0
10042;2187;C1853099;0.547490690401323;0.3101388265049462;0.21095547235138704;0.19088667998863632;1.0;0.6722578264240728;0
10043;2187;C0279626;0.2670552467864721;0.17658360554158986;0.023956993583962704;0.026680449965709365;0.7417239051698279;0.49109773676041657;0
10044;2187;C0002312;0.34475294600550005;0.24768346462296326;0.012559413279294095;0.013299219520151982;0.6931392158991729;0.5174057571925396;0
10045;2187;C0279626;0.2670552467864721;0.17658360554158986;0.023956993583962704;0.026680449965709365;0.7417239051698279;0.49109773676041657;0
10046;2188;C4551482;0.5140480399416205;0.3164974333949621;0.2309060872240975;0.2258320334488347;0.8924823312985763;0.6056183912279615;0
10047;2188;C0001973;0.19723231328296176;0.11910872403702585;0.004125406504100409;0.003942054519718944;0.3835419963201089;0.21392413571274765;0
10048;2188;C2751316;0.4109321405268499;0.22250120165622667;0.03220766355888444;0.028602631228151213;0.9321639037816332;0.45777315559927784;0
10049;2189;C1563719;0.4670500889654787;0.2748975715318084;0.1192478330569405;0.11401401114621058;0.9321639037816332;0.5638262378357562;0
10050;2189;C0027708;0.3469916350994544;0.21819355401275767;0.07789087001047035;0.07801880058167543;0.9321639037816332;0.5506281247162341;0
10051;2189;C3714534;0.23494761731009126;0.16825935251253465;0.012413911543973134;0.013425203798886103;0.7286556151265328;0.5276050752613558;0
10052;2189;C0042487;0.17571709300031818;0.1198698780387796;0.007333489742535316;0.0077282668477617385;0.4281110095408409;0.2761162365271388;0
10053;2189;C0004352;0.2384310754466396;0.1312717360473952;0.031007145305915473;0.025775770963525048;0.8095600013881947;0.2738134796109851;0
10054;2189;C2239176;0.20092978633722264;0.12903219419227174;0.015381386280181906;0.01631649306666517;0.5045400264088029;0.31520718161213884;0
10055;2192;C0041409;0.41230617909317163;0.24972351791140135;0.1070545166149748;0.10273731843584216;0.8924823312985763;0.5276050752613558;0
10056;2192;C3151037;0.12609660407933088;0.059489799964354;0.014945236717237367;0.006787051088409584;0.7964917113448995;0.2496529855650891;0
10057;2196;C0376358;0.32750511559276885;0.10915140889080077;0.04562035688735108;0.02460785317962086;0.7964917113448995;0.2496529855650891;0
10058;2196;C3150968;0.41307970303128433;0.1987756689662717;0.24933156667835427;0.21108912674854832;0.7964917113448995;0.3421018795037515;0
10059;2196;C0010674;0.11333253424420181;0.05600523067875006;0.00935072793262799;0.005561048841461026;0.6608195189081659;0.16702383092000184;0
10060;2200;C2748568;0.37985583880814683;0.21475080006325423;0.03618739171636554;0.030565332608513313;0.8643278075632663;0.4136599149448221;0
10061;2200;C0007131;0.3617673356380098;0.13747210276837998;0.006104922104367044;0.004353295898791339;0.7964917113448995;0.31209199185164943;0
10062;2200;C1720859;0.4594504159950742;0.28569711010843984;0.056499729764137994;0.055436173742219874;1.0;0.6556635395044564;0
10063;2200;C0700053;0.31197524232652396;0.1786792328880381;0.010488849879659761;0.008463621576599963;0.8924823312985763;0.49646913477514837;0
10064;2200;C0342384;0.39419024118019974;0.2169035520649022;0.031057200432237548;0.027785981699940294;0.9321639037816332;0.5381329809042867;0
10065;2200;C3714506;0.531933118772215;0.3189298256107748;0.1504258866590452;0.13782515072572285;1.0;0.6142349711771778;0
10066;2200;C1850600;0.4242715557077423;0.2249816235345197;0.08252285744750108;0.06922212396067232;0.8643278075632663;0.438029838850427;0
10067;2200;C0010278;0.46304318340151807;0.27789960164759636;0.02176733809749902;0.019029239930779148;1.0;0.7084789889984733;0
10068;2201;C2750074;0.24433888038541962;0.1099973641062533;0.016294759862165102;0.010379170577923176;0.7964917113448995;0.2496529855650891;0
10069;2201;C3463824;0.21495325006561333;0.073198741717414;0.005228913071458781;0.0025148764209021886;0.6608195189081659;0.16702383092000184;0
10070;2201;C0029459;0.4517964452587237;0.21679884742007893;0.028199321307213015;0.024587167429205335;0.7964917113448995;0.40956281145065787;0
10071;2201;C0004352;0.25429804602982364;0.1220352113081442;0.03020312482532865;0.02415683043902433;0.6811405190115479;0.2714969948235688;0
10072;2202;C1868120;0.21181925713951832;0.08380574828707095;0.052455029148599897;0.022404192899729336;0.7964917113448995;0.2496529855650891;0
10073;2203;C4310714;0.32192111193823103;0.13486994413106415;0.04327887929732775;0.03694416883495749;0.6608195189081659;0.20335770103614026;0
10074;2206;C0087031;0.33322064863254414;0.227146594859435;0.14006780215618495;0.13565360916877206;0.6060517127330942;0.4169579779969465;0
10075;2206;C1961102;0.4405388471726891;0.207315627976426;0.05983673262915755;0.04303461963833745;0.6608195189081659;0.22901121100680824;0
10076;2206;C3179349;0.2437276944345308;0.16941856608702255;0.12454350877774163;0.11868165359102206;0.6060517127330942;0.4169579779969465;0
10077;2212;C0085576;0.3857123041529414;0.22733315728685813;0.10213075388093258;0.08784502728190485;0.9321639037816332;0.42361885165456287;0
10078;2218;C0752122;0.39559443185828946;0.22879833740230918;0.030948812577285722;0.027385439657749054;0.8095600013881947;0.4824079007478294;0
10079;2218;C0238198;0.3150668479209149;0.19200916913078064;0.03718289802653924;0.03758965398943494;0.6608195189081659;0.4503460880952898;0
10080;2235;C0011854;0.325985470180747;0.18792254860765212;0.12029565231936788;0.11399644033275363;0.6608195189081659;0.296639062699219;0
10081;2235;C0006142;0.3428644512875938;0.1085341037213721;0.033526681669962546;0.01647770693886093;0.7964917113448995;0.2496529855650891;0
10082;2243;C4041558;0.24121777992896848;0.11932739864627614;0.03494856371770829;0.022792943113852625;0.9321639037816332;0.2243549180227552;0
10083;2243;C4707243;0.34093619677823356;0.22496168181912646;0.10294469915018777;0.099044046858889;0.8095600013881947;0.5396178290106666;0
10084;2243;C0028754;0.33875325720570565;0.13254672395740225;0.04518761289680684;0.02568570359793802;0.9321639037816332;0.26483240489703946;0
10085;2243;C0029463;0.334783472480533;0.14503515582820964;0.05027443903919567;0.03744739206119129;0.9321639037816332;0.2243549180227552;0
10086;2244;C0085580;0.3998953328055277;0.21646638001853657;0.04848224679930785;0.038736526266646955;0.6608195189081659;0.2761162365271388;0
10087;2248;C4551480;0.4899938961463658;0.27937081316616175;0.1320656063394191;0.11137079379100494;1.0;0.6002347804069349;0
10088;2248;C0036341;0.2594613356505203;0.12283150295316014;0.012029587200480498;0.00867116305826983;0.6608195189081659;0.21392413571274765;0
10089;2248;C0376358;0.3215925642572145;0.12878154700984037;0.010977511673951322;0.00920220393996119;0.6608195189081659;0.29523998448102623;0
10090;2253;C1867234;0.3717764389521816;0.2640473610495738;0.033195532588595054;0.03553840836302427;0.6548863811935761;0.46351583873777547;0
10091;2253;C0010481;0.4850284491850927;0.29653801827742865;0.14398879452779867;0.14349449520225235;1.0;0.5890241043083451;0
10092;2253;C0025149;0.2924295921197643;0.129364668012234;0.012946050855705906;0.010505892041973507;0.7964917113448995;0.29523998448102623;0
10093;2253;C3203102;0.27241772451054735;0.17340578256878952;0.03818439453312359;0.03680011506996662;0.7964917113448995;0.5144069621418338;0
10094;2253;C4721509;0.317423670053396;0.2041395988656039;0.03800964720933354;0.036826223173247484;0.7964917113448995;0.46764949698757524;0
10095;2253;C1843181;0.5439952097247938;0.2997595460660702;0.21148737417081376;0.1877118319791759;1.0;0.5316935329969411;0
10096;2253;C0007131;0.37309450236720515;0.14706793937652474;0.01477238156235926;0.012769163225693743;0.7964917113448995;0.3803956113937297;0
10097;2253;C2239176;0.36514961197805246;0.17016199422351266;0.019799245760948908;0.017772665470811546;0.7964917113448995;0.3144660442202064;0
10098;2253;C0035334;0.527450772274568;0.28208313386715356;0.15565929611476925;0.13516210580811272;0.8924823312985763;0.4371605223014966;0
10099;2253;C1419610;0.3575011710533061;0.2100717095626197;0.02016257900870726;0.019465497596769382;0.7171285663787859;0.5725989451233898;0
10100;2254;C3150752;0.24936302275514083;0.1477574816770374;0.04245063906114519;0.034328761104410396;0.6608195189081659;0.4009805969545565;0
10101;2254;C0342384;0.266145497189586;0.15883247549244467;0.04090617687910342;0.033149005917287554;0.7964917113448995;0.29401144297632437;0
10102;2254;C2239176;0.3106003243288183;0.12624172210941698;0.02490695022064822;0.013705850110134024;0.7964917113448995;0.2496529855650891;0
10103;2255;C1708349;0.36604438573384923;0.1919443110911017;0.04058679498648985;0.03045598676652244;0.7964917113448995;0.273876784394326;0
10104;2255;C0026010;0.29242548420275316;0.18592974050503547;0.021580298744135126;0.019421258162419065;0.4025434240779938;0.30425629456673053;0
10105;2255;C0276496;0.18219353901235694;0.1179490205202039;0.025471409710305773;0.022870909491416937;0.38814617550082553;0.25346126212826076;0
10106;2260;C0238198;0.3970487469204585;0.2500314464061927;0.03423871871414542;0.032069649938846305;1.0;0.5388728448542403;0
10107;2260;C0006845;0.42177330186898576;0.28055645173614935;0.051822129247447175;0.052317237285040466;1.0;0.6830317888163452;0
10108;2260;C0002312;0.19418848090397123;0.12666870194812918;0.0012165415385485844;0.001210848287123385;0.3200276352203075;0.20646079195535186;0
10109;2260;C1862939;0.4755076768121635;0.2651739250324354;0.05257718826694935;0.04348181414466031;1.0;0.5282757925773278;0
